iso3c,date,goal,code,ind_value.oecd,ind_quality.oecd,ind_metadata.oecd
KOR,2015,16,16.2.3,NA,0,NA
KOR,2016,16,16.2.3,NA,0,NA
KOR,2017,16,16.2.3,NA,0,NA
KOR,2018,16,16.2.3,NA,0,NA
KOR,2008,16,16.3.2,NA,0,NA
KOR,2009,16,16.3.2,NA,0,NA
KOR,2010,16,16.3.2,NA,0,NA
KOR,2011,16,16.3.2,NA,0,NA
KOR,2012,16,16.3.2,NA,0,NA
KOR,2013,16,16.3.2,NA,0,NA
KOR,2014,16,16.3.2,NA,0,NA
KOR,2015,16,16.3.2,NA,0,NA
KOR,2016,16,16.3.2,35.55,1,UN
KOR,2017,16,16.3.2,NA,0,NA
KOR,2018,16,16.3.2,NA,0,NA
KOR,2008,16,16.5.2,NA,0,NA
KOR,2009,16,16.5.2,NA,0,NA
KOR,2010,16,16.5.2,NA,0,NA
KOR,2011,16,16.5.2,NA,0,NA
KOR,2012,16,16.5.2,NA,0,NA
KOR,2013,16,16.5.2,NA,0,NA
KOR,2014,16,16.5.2,NA,0,NA
KOR,2015,16,16.5.2,NA,0,NA
KOR,2016,16,16.5.2,NA,0,NA
KOR,2017,16,16.5.2,NA,0,NA
KOR,2018,16,16.5.2,NA,0,NA
KOR,2008,16,16.8.1,NA,0,NA
KOR,2009,16,16.8.1,NA,0,NA
KOR,2010,16,16.8.1,NA,0,NA
KOR,2011,16,16.8.1,NA,0,NA
KOR,2012,16,16.8.1,NA,0,NA
KOR,2013,16,16.8.1,NA,0,NA
KOR,2014,16,16.8.1,NA,0,NA
KOR,2015,16,16.8.1,NA,0,NA
KOR,2016,16,16.8.1,NA,0,NA
KOR,2017,16,16.8.1,NA,0,NA
KOR,2018,16,16.8.1,NA,0,NA
KOR,2008,16,16.9.1,NA,0,NA
KOR,2009,16,16.9.1,NA,0,NA
KOR,2010,16,16.9.1,NA,0,NA
KOR,2011,16,16.9.1,NA,0,NA
KOR,2012,16,16.9.1,NA,0,NA
KOR,2013,16,16.9.1,NA,0,NA
KOR,2014,16,16.9.1,NA,0,NA
KOR,2015,16,16.9.1,NA,0,NA
KOR,2016,16,16.9.1,NA,0,NA
KOR,2017,16,16.9.1,NA,0,NA
KOR,2018,16,16.9.1,NA,0,NA
KOR,2008,16,16.a.1,NA,0,NA
KOR,2009,16,16.a.1,NA,0,NA
KOR,2010,16,16.a.1,NA,0,NA
KOR,2011,16,16.a.1,NA,0,NA
KOR,2012,16,16.a.1,NA,0,NA
KOR,2013,16,16.a.1,NA,0,NA
KOR,2014,16,16.a.1,NA,0,NA
KOR,2015,16,16.a.1,NA,0,NA
KOR,2016,16,16.a.1,NA,0,NA
KOR,2017,16,16.a.1,0.5,1,UN
KOR,2018,16,16.a.1,NA,0,NA
KOR,2008,17,17.1.1,NA,0,NA
KOR,2009,17,17.1.1,NA,0,NA
KOR,2010,17,17.1.1,NA,0,NA
KOR,2011,17,17.1.1,NA,0,NA
KOR,2012,17,17.1.1,NA,0,NA
KOR,2013,17,17.1.1,NA,0,NA
KOR,2014,17,17.1.1,NA,0,NA
KOR,2015,17,17.1.1,NA,0,NA
KOR,2016,17,17.1.1,NA,0,NA
KOR,2017,17,17.1.1,35.260807037353516,1,OECD
KOR,2018,17,17.1.1,NA,0,NA
KOR,2008,17,17.1.2,NA,0,NA
KOR,2009,17,17.1.2,NA,0,NA
KOR,2010,17,17.1.2,NA,0,NA
KOR,2011,17,17.1.2,NA,0,NA
KOR,2012,17,17.1.2,NA,0,NA
KOR,2013,17,17.1.2,NA,0,NA
KOR,2014,17,17.1.2,NA,0,NA
KOR,2015,17,17.1.2,NA,0,NA
KOR,2016,17,17.1.2,NA,0,NA
KOR,2017,17,17.1.2,2.815906286239624,1,OECD
KOR,2018,17,17.1.2,NA,0,NA
KOR,2008,17,17.10.1,NA,0,NA
KOR,2009,17,17.10.1,NA,0,NA
KOR,2010,17,17.10.1,NA,0,NA
KOR,2011,17,17.10.1,NA,0,NA
KOR,2012,17,17.10.1,NA,0,NA
KOR,2013,17,17.10.1,NA,0,NA
KOR,2014,17,17.10.1,NA,0,NA
KOR,2015,17,17.10.1,NA,0,NA
KOR,2016,17,17.10.1,NA,0,NA
KOR,2017,17,17.10.1,NA,0,NA
KOR,2018,17,17.10.1,NA,0,NA
KOR,2008,17,17.11.1,NA,0,NA
KOR,2009,17,17.11.1,NA,0,NA
KOR,2010,17,17.11.1,NA,0,NA
KOR,2011,17,17.11.1,NA,0,NA
KOR,2012,17,17.11.1,NA,0,NA
KOR,2013,17,17.11.1,NA,0,NA
KOR,2014,17,17.11.1,NA,0,NA
KOR,2015,17,17.11.1,NA,0,NA
KOR,2016,17,17.11.1,NA,0,NA
KOR,2017,17,17.11.1,NA,0,NA
KOR,2018,17,17.11.1,NA,0,NA
KOR,2008,17,17.12.1,NA,0,NA
KOR,2009,17,17.12.1,NA,0,NA
KOR,2010,17,17.12.1,NA,0,NA
KOR,2011,17,17.12.1,NA,0,NA
KOR,2012,17,17.12.1,NA,0,NA
KOR,2013,17,17.12.1,NA,0,NA
KOR,2014,17,17.12.1,NA,0,NA
KOR,2015,17,17.12.1,NA,0,NA
KOR,2016,17,17.12.1,NA,0,NA
KOR,2017,17,17.12.1,NA,0,NA
KOR,2018,17,17.12.1,NA,0,NA
KOR,2008,17,17.15.1,NA,0,NA
KOR,2009,17,17.15.1,NA,0,NA
KOR,2010,17,17.15.1,NA,0,NA
KOR,2011,17,17.15.1,NA,0,NA
KOR,2012,17,17.15.1,NA,0,NA
KOR,2013,17,17.15.1,NA,0,NA
KOR,2014,17,17.15.1,NA,0,NA
KOR,2015,17,17.15.1,NA,0,NA
KOR,2016,17,17.15.1,NA,0,NA
KOR,2017,17,17.15.1,67.9339641839642,1,OECD
KOR,2018,17,17.15.1,NA,0,NA
KOR,2008,17,17.16.1,NA,0,NA
KOR,2009,17,17.16.1,NA,0,NA
KOR,2010,17,17.16.1,NA,0,NA
KOR,2011,17,17.16.1,NA,0,NA
KOR,2012,17,17.16.1,NA,0,NA
KOR,2013,17,17.16.1,NA,0,NA
KOR,2014,17,17.16.1,NA,0,NA
KOR,2015,17,17.16.1,NA,0,NA
KOR,2016,17,17.16.1,NA,0,NA
KOR,2017,17,17.16.1,1,1,OECD
KOR,2018,17,17.16.1,NA,0,NA
KOR,2008,17,17.18.2,NA,0,NA
KOR,2009,17,17.18.2,NA,0,NA
KOR,2010,17,17.18.2,NA,0,NA
KOR,2011,17,17.18.2,NA,0,NA
KOR,2012,17,17.18.2,NA,0,NA
KOR,2013,17,17.18.2,NA,0,NA
KOR,2014,17,17.18.2,NA,0,NA
KOR,2015,17,17.18.2,NA,0,NA
KOR,2016,17,17.18.2,NA,0,NA
KOR,2017,17,17.18.2,1,1,UN
KOR,2018,17,17.18.2,NA,0,NA
KOR,2008,17,17.18.3,NA,0,NA
KOR,2009,17,17.18.3,NA,0,NA
KOR,2010,17,17.18.3,NA,0,NA
KOR,2011,17,17.18.3,NA,0,NA
KOR,2012,17,17.18.3,NA,0,NA
KOR,2013,17,17.18.3,NA,0,NA
KOR,2014,17,17.18.3,NA,0,NA
KOR,2015,17,17.18.3,NA,0,NA
KOR,2016,17,17.18.3,NA,0,NA
KOR,2017,17,17.18.3,1,1,UN
KOR,2018,17,17.18.3,NA,0,NA
KOR,2008,17,17.19.1,NA,0,NA
KOR,2009,17,17.19.1,NA,0,NA
KOR,2010,17,17.19.1,NA,0,NA
KOR,2011,17,17.19.1,NA,0,NA
KOR,2012,17,17.19.1,NA,0,NA
KOR,2013,17,17.19.1,NA,0,NA
KOR,2014,17,17.19.1,NA,0,NA
KOR,2015,17,17.19.1,NA,0,NA
KOR,2016,17,17.19.1,2471719,1,OECD
KOR,2017,17,17.19.1,NA,0,NA
KOR,2018,17,17.19.1,NA,0,NA
KOR,2008,17,17.19.2,NA,0,NA
KOR,2009,17,17.19.2,NA,0,NA
KOR,2010,17,17.19.2,NA,0,NA
KOR,2011,17,17.19.2,NA,0,NA
KOR,2012,17,17.19.2,NA,0,NA
KOR,2013,17,17.19.2,NA,0,NA
KOR,2014,17,17.19.2,NA,0,NA
KOR,2015,17,17.19.2,NA,0,NA
KOR,2016,17,17.19.2,1,1,UN
KOR,2017,17,17.19.2,NA,0,NA
KOR,2018,17,17.19.2,NA,0,NA
KOR,2008,17,17.2.1,NA,0,NA
KOR,2009,17,17.2.1,NA,0,NA
KOR,2010,17,17.2.1,NA,0,NA
KOR,2011,17,17.2.1,NA,0,NA
KOR,2012,17,17.2.1,NA,0,NA
KOR,2013,17,17.2.1,NA,0,NA
KOR,2014,17,17.2.1,NA,0,NA
KOR,2015,17,17.2.1,NA,0,NA
KOR,2016,17,17.2.1,NA,0,NA
KOR,2017,17,17.2.1,0.2833741009235382,1,OECD
KOR,2018,17,17.2.1,NA,0,NA
KOR,2008,17,17.3.1,NA,0,NA
KOR,2009,17,17.3.1,NA,0,NA
KOR,2010,17,17.3.1,NA,0,NA
KOR,2011,17,17.3.1,NA,0,NA
KOR,2012,17,17.3.1,NA,0,NA
KOR,2013,17,17.3.1,NA,0,NA
KOR,2014,17,17.3.1,NA,0,NA
KOR,2015,17,17.3.1,NA,0,NA
KOR,2016,17,17.3.1,NA,0,NA
KOR,2017,17,17.3.1,NA,0,NA
KOR,2018,17,17.3.1,NA,0,NA
KOR,2008,17,17.3.2,NA,0,NA
KOR,2009,17,17.3.2,NA,0,NA
KOR,2010,17,17.3.2,NA,0,NA
KOR,2011,17,17.3.2,NA,0,NA
KOR,2012,17,17.3.2,NA,0,NA
KOR,2013,17,17.3.2,NA,0,NA
KOR,2014,17,17.3.2,NA,0,NA
KOR,2015,17,17.3.2,NA,0,NA
KOR,2016,17,17.3.2,0.45,1,UN
KOR,2017,17,17.3.2,NA,0,NA
KOR,2018,17,17.3.2,NA,0,NA
KOR,2008,17,17.4.1,NA,0,NA
KOR,2009,17,17.4.1,NA,0,NA
KOR,2010,17,17.4.1,NA,0,NA
KOR,2011,17,17.4.1,NA,0,NA
KOR,2012,17,17.4.1,NA,0,NA
KOR,2013,17,17.4.1,NA,0,NA
KOR,2014,17,17.4.1,NA,0,NA
KOR,2015,17,17.4.1,NA,0,NA
KOR,2016,17,17.4.1,NA,0,NA
KOR,2017,17,17.4.1,NA,0,NA
KOR,2018,17,17.4.1,NA,0,NA
KOR,2008,17,17.6.1,NA,0,NA
KOR,2009,17,17.6.1,NA,0,NA
KOR,2010,17,17.6.1,NA,0,NA
KOR,2011,17,17.6.1,NA,0,NA
KOR,2012,17,17.6.1,NA,0,NA
KOR,2013,17,17.6.1,NA,0,NA
KOR,2014,17,17.6.1,NA,0,NA
KOR,2015,17,17.6.1,NA,0,NA
KOR,2016,17,17.6.1,NA,0,NA
KOR,2017,17,17.6.1,NA,0,NA
KOR,2018,17,17.6.1,NA,0,NA
KOR,2008,17,17.8.1,NA,0,NA
KOR,2009,17,17.8.1,NA,0,NA
KOR,2010,17,17.8.1,NA,0,NA
KOR,2011,17,17.8.1,NA,0,NA
KOR,2012,17,17.8.1,NA,0,NA
KOR,2013,17,17.8.1,NA,0,NA
KOR,2014,17,17.8.1,NA,0,NA
KOR,2015,17,17.8.1,NA,0,NA
KOR,2016,17,17.8.1,NA,0,NA
KOR,2017,17,17.8.1,95.06942061,1,OECD
KOR,2018,17,17.8.1,NA,0,NA
KOR,2008,17,17.9.1,NA,0,NA
KOR,2009,17,17.9.1,NA,0,NA
KOR,2010,17,17.9.1,NA,0,NA
KOR,2011,17,17.9.1,NA,0,NA
KOR,2012,17,17.9.1,NA,0,NA
KOR,2013,17,17.9.1,NA,0,NA
KOR,2014,17,17.9.1,NA,0,NA
KOR,2015,17,17.9.1,NA,0,NA
KOR,2016,17,17.9.1,NA,0,NA
KOR,2017,17,17.9.1,190.32814025878906,1,OECD
KOR,2018,17,17.9.1,NA,0,NA
KOR,2008,2,2.1.1,NA,0,NA
KOR,2009,2,2.1.1,NA,0,NA
KOR,2010,2,2.1.1,NA,0,NA
KOR,2011,2,2.1.1,NA,0,NA
KOR,2012,2,2.1.1,NA,0,NA
KOR,2013,2,2.1.1,NA,0,NA
KOR,2014,2,2.1.1,NA,0,NA
KOR,2015,2,2.1.1,2.5,1,UN
KOR,2016,2,2.1.1,NA,0,NA
KOR,2017,2,2.1.1,NA,0,NA
KOR,2018,2,2.1.1,NA,0,NA
KOR,2008,2,2.1.2,NA,0,NA
KOR,2009,2,2.1.2,NA,0,NA
KOR,2010,2,2.1.2,NA,0,NA
KOR,2011,2,2.1.2,NA,0,NA
KOR,2012,2,2.1.2,NA,0,NA
KOR,2013,2,2.1.2,NA,0,NA
KOR,2014,2,2.1.2,NA,0,NA
KOR,2015,2,2.1.2,NA,0,NA
KOR,2016,2,2.1.2,NA,0,NA
KOR,2017,2,2.1.2,NA,0,NA
KOR,2018,2,2.1.2,NA,0,NA
KOR,2008,2,2.2.1,NA,0,NA
KOR,2009,2,2.2.1,NA,0,NA
KOR,2010,2,2.2.1,NA,0,NA
KOR,2011,2,2.2.1,NA,0,NA
KOR,2012,2,2.2.1,NA,0,NA
KOR,2013,2,2.2.1,NA,0,NA
KOR,2014,2,2.2.1,NA,0,NA
KOR,2015,2,2.2.1,NA,0,NA
KOR,2016,2,2.2.1,NA,0,NA
KOR,2017,2,2.2.1,NA,0,NA
KOR,2018,2,2.2.1,NA,0,NA
KOR,2008,2,2.2.2,NA,0,NA
KOR,2009,2,2.2.2,NA,0,NA
KOR,2010,2,2.2.2,NA,0,NA
KOR,2011,2,2.2.2,NA,0,NA
KOR,2012,2,2.2.2,NA,0,NA
KOR,2013,2,2.2.2,NA,0,NA
KOR,2014,2,2.2.2,NA,0,NA
KOR,2015,2,2.2.2,NA,0,NA
KOR,2016,2,2.2.2,5.5,1,OECD
KOR,2017,2,2.2.2,NA,0,NA
KOR,2018,2,2.2.2,NA,0,NA
KOR,2008,2,2.5.1,NA,0,NA
KOR,2009,2,2.5.1,NA,0,NA
KOR,2010,2,2.5.1,NA,0,NA
KOR,2011,2,2.5.1,NA,0,NA
KOR,2012,2,2.5.1,NA,0,NA
KOR,2013,2,2.5.1,NA,0,NA
KOR,2014,2,2.5.1,NA,0,NA
KOR,2015,2,2.5.1,NA,0,NA
KOR,2016,2,2.5.1,NA,0,NA
KOR,2017,2,2.5.1,NA,0,NA
KOR,2018,2,2.5.1,4.34783,1,UN
KOR,2008,2,2.5.2,NA,0,NA
KOR,2009,2,2.5.2,NA,0,NA
KOR,2010,2,2.5.2,NA,0,NA
KOR,2011,2,2.5.2,NA,0,NA
KOR,2012,2,2.5.2,NA,0,NA
KOR,2013,2,2.5.2,NA,0,NA
KOR,2014,2,2.5.2,NA,0,NA
KOR,2015,2,2.5.2,NA,0,NA
KOR,2016,2,2.5.2,NA,0,NA
KOR,2017,2,2.5.2,NA,0,NA
KOR,2018,2,2.5.2,8.69565,1,UN
KOR,2008,2,2.a.1,NA,0,NA
KOR,2009,2,2.a.1,NA,0,NA
KOR,2010,2,2.a.1,NA,0,NA
KOR,2011,2,2.a.1,NA,0,NA
KOR,2012,2,2.a.1,NA,0,NA
KOR,2013,2,2.a.1,NA,0,NA
KOR,2014,2,2.a.1,NA,0,NA
KOR,2015,2,2.a.1,NA,0,NA
KOR,2016,2,2.a.1,2.23,1,UN
KOR,2017,2,2.a.1,NA,0,NA
KOR,2018,2,2.a.1,NA,0,NA
KOR,2008,2,2.a.2,NA,0,NA
KOR,2009,2,2.a.2,NA,0,NA
KOR,2010,2,2.a.2,NA,0,NA
KOR,2011,2,2.a.2,NA,0,NA
KOR,2012,2,2.a.2,NA,0,NA
KOR,2013,2,2.a.2,NA,0,NA
KOR,2014,2,2.a.2,NA,0,NA
KOR,2015,2,2.a.2,NA,0,NA
KOR,2016,2,2.a.2,NA,0,NA
KOR,2017,2,2.a.2,244.8800506591797,1,OECD
KOR,2018,2,2.a.2,NA,0,NA
KOR,2008,2,2.b.1,NA,0,NA
KOR,2009,2,2.b.1,NA,0,NA
KOR,2010,2,2.b.1,NA,0,NA
KOR,2011,2,2.b.1,NA,0,NA
KOR,2012,2,2.b.1,NA,0,NA
KOR,2013,2,2.b.1,NA,0,NA
KOR,2014,2,2.b.1,NA,0,NA
KOR,2015,2,2.b.1,NA,0,NA
KOR,2016,2,2.b.1,NA,0,NA
KOR,2017,2,2.b.1,NA,0,NA
KOR,2018,2,2.b.1,NA,0,NA
KOR,2008,2,2.c.1,NA,0,NA
KOR,2009,2,2.c.1,NA,0,NA
KOR,2010,2,2.c.1,NA,0,NA
KOR,2011,2,2.c.1,NA,0,NA
KOR,2012,2,2.c.1,NA,0,NA
KOR,2013,2,2.c.1,NA,0,NA
KOR,2014,2,2.c.1,NA,0,NA
KOR,2015,2,2.c.1,NA,0,NA
KOR,2016,2,2.c.1,NA,0,NA
KOR,2017,2,2.c.1,NA,0,NA
KOR,2018,2,2.c.1,NA,0,NA
KOR,2008,3,3.1.1,NA,0,NA
KOR,2009,3,3.1.1,NA,0,NA
KOR,2010,3,3.1.1,NA,0,NA
KOR,2011,3,3.1.1,NA,0,NA
KOR,2012,3,3.1.1,NA,0,NA
KOR,2013,3,3.1.1,NA,0,NA
KOR,2014,3,3.1.1,NA,0,NA
KOR,2015,3,3.1.1,NA,0,NA
KOR,2016,3,3.1.1,8.4,1,OECD
KOR,2017,3,3.1.1,NA,0,NA
KOR,2018,3,3.1.1,NA,0,NA
KOR,2008,3,3.1.2,NA,0,NA
KOR,2009,3,3.1.2,NA,0,NA
KOR,2010,3,3.1.2,NA,0,NA
KOR,2011,3,3.1.2,NA,0,NA
KOR,2012,3,3.1.2,NA,0,NA
KOR,2013,3,3.1.2,NA,0,NA
KOR,2014,3,3.1.2,NA,0,NA
KOR,2015,3,3.1.2,100,1,UN
KOR,2016,3,3.1.2,NA,0,NA
KOR,2017,3,3.1.2,NA,0,NA
KOR,2018,3,3.1.2,NA,0,NA
KOR,2008,3,3.2.1,NA,0,NA
KOR,2009,3,3.2.1,NA,0,NA
KOR,2010,3,3.2.1,NA,0,NA
KOR,2011,3,3.2.1,NA,0,NA
KOR,2012,3,3.2.1,NA,0,NA
KOR,2013,3,3.2.1,NA,0,NA
KOR,2014,3,3.2.1,NA,0,NA
KOR,2015,3,3.2.1,NA,0,NA
KOR,2016,3,3.2.1,2.8,1,OECD
KOR,2017,3,3.2.1,NA,0,NA
KOR,2018,3,3.2.1,NA,0,NA
KOR,2008,3,3.2.2,NA,0,NA
KOR,2009,3,3.2.2,NA,0,NA
KOR,2010,3,3.2.2,NA,0,NA
KOR,2011,3,3.2.2,NA,0,NA
KOR,2012,3,3.2.2,NA,0,NA
KOR,2013,3,3.2.2,NA,0,NA
KOR,2014,3,3.2.2,NA,0,NA
KOR,2015,3,3.2.2,NA,0,NA
KOR,2016,3,3.2.2,1.6,1,OECD
KOR,2017,3,3.2.2,NA,0,NA
KOR,2018,3,3.2.2,NA,0,NA
KOR,2008,3,3.3.1,NA,0,NA
KOR,2009,3,3.3.1,NA,0,NA
KOR,2010,3,3.3.1,NA,0,NA
KOR,2011,3,3.3.1,NA,0,NA
KOR,2012,3,3.3.1,NA,0,NA
KOR,2013,3,3.3.1,NA,0,NA
KOR,2014,3,3.3.1,NA,0,NA
KOR,2015,3,3.3.1,NA,0,NA
KOR,2016,3,3.3.1,0.4,1,OECD
KOR,2017,3,3.3.1,NA,0,NA
KOR,2018,3,3.3.1,NA,0,NA
KOR,2008,3,3.3.2,NA,0,NA
KOR,2009,3,3.3.2,NA,0,NA
KOR,2010,3,3.3.2,NA,0,NA
KOR,2011,3,3.3.2,NA,0,NA
KOR,2012,3,3.3.2,NA,0,NA
KOR,2013,3,3.3.2,NA,0,NA
KOR,2014,3,3.3.2,NA,0,NA
KOR,2015,3,3.3.2,6,1,OECD
KOR,2016,3,3.3.2,NA,0,NA
KOR,2017,3,3.3.2,NA,0,NA
KOR,2018,3,3.3.2,NA,0,NA
KOR,2008,3,3.3.3,NA,0,NA
KOR,2009,3,3.3.3,NA,0,NA
KOR,2010,3,3.3.3,NA,0,NA
KOR,2011,3,3.3.3,NA,0,NA
KOR,2012,3,3.3.3,NA,0,NA
KOR,2013,3,3.3.3,NA,0,NA
KOR,2014,3,3.3.3,NA,0,NA
KOR,2015,3,3.3.3,NA,0,NA
KOR,2016,3,3.3.3,NA,0,NA
KOR,2017,3,3.3.3,NA,0,NA
KOR,2018,3,3.3.3,NA,0,NA
KOR,2008,3,3.3.4,NA,0,NA
KOR,2009,3,3.3.4,NA,0,NA
KOR,2010,3,3.3.4,NA,0,NA
KOR,2011,3,3.3.4,NA,0,NA
KOR,2012,3,3.3.4,NA,0,NA
KOR,2013,3,3.3.4,NA,0,NA
KOR,2014,3,3.3.4,NA,0,NA
KOR,2015,3,3.3.4,NA,0,NA
KOR,2016,3,3.3.4,0.7,1,OECD
KOR,2017,3,3.3.4,NA,0,NA
KOR,2018,3,3.3.4,NA,0,NA
KOR,2008,3,3.3.5,NA,0,NA
KOR,2009,3,3.3.5,NA,0,NA
KOR,2010,3,3.3.5,NA,0,NA
KOR,2011,3,3.3.5,NA,0,NA
KOR,2012,3,3.3.5,NA,0,NA
KOR,2013,3,3.3.5,NA,0,NA
KOR,2014,3,3.3.5,NA,0,NA
KOR,2015,3,3.3.5,NA,0,NA
KOR,2016,3,3.3.5,0.6384198874554683,1,UN
KOR,2017,3,3.3.5,NA,0,NA
KOR,2018,3,3.3.5,NA,0,NA
KOR,2008,3,3.4.1,NA,0,NA
KOR,2009,3,3.4.1,NA,0,NA
KOR,2010,3,3.4.1,NA,0,NA
KOR,2011,3,3.4.1,NA,0,NA
KOR,2012,3,3.4.1,NA,0,NA
KOR,2013,3,3.4.1,NA,0,NA
KOR,2014,3,3.4.1,NA,0,NA
KOR,2015,3,3.4.1,NA,0,NA
KOR,2016,3,3.4.1,7.8,1,UN
KOR,2017,3,3.4.1,NA,0,NA
KOR,2018,3,3.4.1,NA,0,NA
KOR,2008,3,3.4.2,NA,0,NA
KOR,2009,3,3.4.2,NA,0,NA
KOR,2010,3,3.4.2,NA,0,NA
KOR,2011,3,3.4.2,NA,0,NA
KOR,2012,3,3.4.2,NA,0,NA
KOR,2013,3,3.4.2,NA,0,NA
KOR,2014,3,3.4.2,NA,0,NA
KOR,2015,3,3.4.2,25.8,1,OECD
KOR,2016,3,3.4.2,NA,0,NA
KOR,2017,3,3.4.2,NA,0,NA
KOR,2018,3,3.4.2,NA,0,NA
KOR,2008,3,3.5.2,NA,0,NA
KOR,2009,3,3.5.2,NA,0,NA
KOR,2010,3,3.5.2,NA,0,NA
KOR,2011,3,3.5.2,NA,0,NA
KOR,2012,3,3.5.2,NA,0,NA
KOR,2013,3,3.5.2,NA,0,NA
KOR,2014,3,3.5.2,NA,0,NA
KOR,2015,3,3.5.2,NA,0,NA
KOR,2016,3,3.5.2,8.7,1,OECD
KOR,2017,3,3.5.2,NA,0,NA
KOR,2018,3,3.5.2,NA,0,NA
KOR,2008,3,3.6.1,NA,0,NA
KOR,2009,3,3.6.1,NA,0,NA
KOR,2010,3,3.6.1,NA,0,NA
KOR,2011,3,3.6.1,NA,0,NA
KOR,2012,3,3.6.1,NA,0,NA
KOR,2013,3,3.6.1,NA,0,NA
KOR,2014,3,3.6.1,NA,0,NA
KOR,2015,3,3.6.1,NA,0,NA
KOR,2016,3,3.6.1,8.375,1,OECD
KOR,2017,3,3.6.1,NA,0,NA
KOR,2018,3,3.6.1,NA,0,NA
KOR,2008,3,3.7.1,NA,0,NA
KOR,2009,3,3.7.1,NA,0,NA
KOR,2010,3,3.7.1,NA,0,NA
KOR,2011,3,3.7.1,NA,0,NA
KOR,2012,3,3.7.1,NA,0,NA
KOR,2013,3,3.7.1,NA,0,NA
KOR,2014,3,3.7.1,NA,0,NA
KOR,2015,3,3.7.1,NA,0,NA
KOR,2016,3,3.7.1,NA,0,NA
KOR,2017,3,3.7.1,NA,0,NA
KOR,2018,3,3.7.1,NA,0,NA
KOR,2008,3,3.7.2,NA,0,NA
KOR,2009,3,3.7.2,NA,0,NA
KOR,2010,3,3.7.2,NA,0,NA
KOR,2011,3,3.7.2,NA,0,NA
KOR,2012,3,3.7.2,NA,0,NA
KOR,2013,3,3.7.2,NA,0,NA
KOR,2014,3,3.7.2,NA,0,NA
KOR,2015,3,3.7.2,NA,0,NA
KOR,2016,3,3.7.2,1.3,1,OECD
KOR,2017,3,3.7.2,NA,0,NA
KOR,2018,3,3.7.2,NA,0,NA
KOR,2008,3,3.9.1,NA,0,NA
KOR,2009,3,3.9.1,NA,0,NA
KOR,2010,3,3.9.1,NA,0,NA
KOR,2011,3,3.9.1,NA,0,NA
KOR,2012,3,3.9.1,NA,0,NA
KOR,2013,3,3.9.1,NA,0,NA
KOR,2014,3,3.9.1,NA,0,NA
KOR,2015,3,3.9.1,NA,0,NA
KOR,2016,3,3.9.1,18,1,UN
KOR,2017,3,3.9.1,NA,0,NA
KOR,2018,3,3.9.1,NA,0,NA
KOR,2008,3,3.9.2,NA,0,NA
KOR,2009,3,3.9.2,NA,0,NA
KOR,2010,3,3.9.2,NA,0,NA
KOR,2011,3,3.9.2,NA,0,NA
KOR,2012,3,3.9.2,NA,0,NA
KOR,2013,3,3.9.2,NA,0,NA
KOR,2014,3,3.9.2,NA,0,NA
KOR,2015,3,3.9.2,NA,0,NA
KOR,2016,3,3.9.2,1.8,1,UN
KOR,2017,3,3.9.2,NA,0,NA
KOR,2018,3,3.9.2,NA,0,NA
KOR,2008,3,3.9.3,NA,0,NA
KOR,2009,3,3.9.3,NA,0,NA
KOR,2010,3,3.9.3,NA,0,NA
KOR,2011,3,3.9.3,NA,0,NA
KOR,2012,3,3.9.3,NA,0,NA
KOR,2013,3,3.9.3,NA,0,NA
KOR,2014,3,3.9.3,NA,0,NA
KOR,2015,3,3.9.3,0.4,1,OECD
KOR,2016,3,3.9.3,NA,0,NA
KOR,2017,3,3.9.3,NA,0,NA
KOR,2018,3,3.9.3,NA,0,NA
KOR,2008,3,3.a.1,NA,0,NA
KOR,2009,3,3.a.1,NA,0,NA
KOR,2010,3,3.a.1,NA,0,NA
KOR,2011,3,3.a.1,NA,0,NA
KOR,2012,3,3.a.1,NA,0,NA
KOR,2013,3,3.a.1,NA,0,NA
KOR,2014,3,3.a.1,NA,0,NA
KOR,2015,3,3.a.1,NA,0,NA
KOR,2016,3,3.a.1,18.4,1,OECD
KOR,2017,3,3.a.1,NA,0,NA
KOR,2018,3,3.a.1,NA,0,NA
KOR,2008,3,3.b.2,NA,0,NA
KOR,2009,3,3.b.2,NA,0,NA
KOR,2010,3,3.b.2,NA,0,NA
KOR,2011,3,3.b.2,NA,0,NA
KOR,2012,3,3.b.2,NA,0,NA
KOR,2013,3,3.b.2,NA,0,NA
KOR,2014,3,3.b.2,NA,0,NA
KOR,2015,3,3.b.2,NA,0,NA
KOR,2016,3,3.b.2,NA,0,NA
KOR,2017,3,3.b.2,119.57501220703125,1,OECD
KOR,2018,3,3.b.2,NA,0,NA
KOR,2008,3,3.c.1,NA,0,NA
KOR,2009,3,3.c.1,NA,0,NA
KOR,2010,3,3.c.1,NA,0,NA
KOR,2011,3,3.c.1,NA,0,NA
KOR,2012,3,3.c.1,NA,0,NA
KOR,2013,3,3.c.1,NA,0,NA
KOR,2014,3,3.c.1,NA,0,NA
KOR,2015,3,3.c.1,NA,0,NA
KOR,2016,3,3.c.1,NA,0,NA
KOR,2017,3,3.c.1,2.34,1,OECD
KOR,2018,3,3.c.1,NA,0,NA
KOR,2008,3,3.d.1,NA,0,NA
KOR,2009,3,3.d.1,NA,0,NA
KOR,2010,3,3.d.1,NA,0,NA
KOR,2011,3,3.d.1,NA,0,NA
KOR,2012,3,3.d.1,NA,0,NA
