Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Migratory status],[Nature],[Reporting Type],[Sex],[Units]
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2009","0.2","2009","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2009","0.2","2009","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","1.6","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","2.1","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","0.2","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","0.0","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","0.0","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","3.8","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","2.9","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","2.8","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","3.5","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","7.5","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","0.2","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2010","1.6","2010","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","2.2","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","1.0","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","2.0","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","5.7","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","3.4","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","3.2","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","2.8","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","9.8","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","0.0","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","1.1","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","7.5","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2011","0.0","2011","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","0.2","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","0.2","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","7.5","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","2.1","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","0.0","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","0.0","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","7.1","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","3.2","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","4.6","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","1.2","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","1.4","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2012","2.5","2012","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","6.3","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","3.2","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","3.2","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","3.1","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","1.4","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","0.3","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","1.9","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","0.0","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","0.4","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","0.0","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","1.8","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2013","2.2","2013","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","0.2","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","0.1","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","3.0","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","1.2","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","1.7","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","2.6","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","6.7","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","2.1","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","10.8","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","20.6","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","0.0","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2014","9.0","2014","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","0.2","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","5.5","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONEUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","0.0","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","7.7","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","1.0","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","NONMIG","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","12.8","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","EUMIG","C","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","1.5","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","578","Norway","2015","2.7","2015","","","","","ADM-LIR - Directorate of labour Inspection records","","Repository: ILO calculations based on Eurostat data | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of injury due to commuting accidents","_T","C","G","MALE","PER_100000_EMP"
