Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Activity],[Nature],[Reporting Type],[Sex],[Units]
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2015","99.3","2015","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2015","88.2","2015","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2015","90.4","2015","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2015","93.4","2015","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2015","99.5","2015","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2015","92.2","2015","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2015","93.5","2015","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2016","93.4","2016","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2016","97.4","2016","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2016","95.1","2016","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2017","97.9","2017","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2017","96.0","2017","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","686","Senegal","2017","94.5","2017","","","","","LFS - National Employment Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","69.2","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","50.2","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","54.9","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","78.1","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","50.1","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","57.1","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","89.1","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","50.0","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2008","60.1","2008","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","24.8","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","86.1","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","6.5","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","24.0","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","74.2","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","8.3","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","23.4","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","65.6","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2009","9.7","2009","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","22.6","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","72.4","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","8.3","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","22.5","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","63.5","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","10.0","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","22.8","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","85.6","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2010","6.1","2010","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","20.6","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","65.8","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","8.4","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","20.3","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","55.5","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","10.1","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","21.0","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","82.4","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2011","6.3","2011","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","18.9","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","61.2","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","7.7","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","18.1","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","49.4","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","9.1","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","20.0","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","80.5","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2012","5.9","2012","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","22.8","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","70.0","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","10.0","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","22.5","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","61.1","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","11.4","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","83.8","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","8.2","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2013","23.2","2013","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","11.3","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","14.4","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","60.4","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","88.0","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","24.6","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","25.0","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","13.0","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","71.1","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2014","24.3","2014","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","15.1","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","23.2","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","52.3","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","64.6","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","23.9","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","23.5","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","11.7","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","86.5","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2015","13.6","2015","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","17.8","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","24.2","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","14.2","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","59.2","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","45.3","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","23.4","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","MALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","81.8","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","ISIC4_A","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","16.2","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2016","25.1","2016","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2017","22.9","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","TOTAL","C","G","FEMALE","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2017","16.1","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","BOTHSEX","PERCENT"
"8","8.3","8.3.1","SL_ISV_IFEM","Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)","688","Serbia","2017","14.5","2017","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing","NONAGR","C","G","FEMALE","PERCENT"
