Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cause of death],[Nature],[Reporting Type],[Sex],[Units]
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2017","121","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2017","26","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2017","131","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2017","39","2017","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","12","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","188","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","158","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","188","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","OTHER","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","30","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","146","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","30","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","_U","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","0","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","24","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","4","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","4","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","28","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","18","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","6","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","0","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","_U","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","0","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","0","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","0","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","OTHER","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2019","28","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","0","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","170","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","0","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","OTHER","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","12","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","0","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","149","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","170","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","0","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","9","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","0","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","_U","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","0","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2020","170","2020","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","0","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","10","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","4","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","14","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","14","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","0","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","0","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","_U","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","0","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","OTHER","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","0","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","0","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","12","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2021","2","2021","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","19","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","0","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","_U","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","46","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","64","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","3","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","OTHER","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","0","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","23","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","1","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","0","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","0","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","39","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2022","65","2022","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2023","0","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2023","2","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2023","0","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2023","60","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","_U","_T","G","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2023","0","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","G","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","434","Libya","2023","0","2023","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","G","G","BOTHSEX","NUMBER"
